date,TSI,DNI,GHI,Air_P,RH,Power
2019-8-4 19:30,43.6,3.066667,43,852.15,74.12,0.75
2019-8-4 19:45,21.07,0,21,852.84,77.4,0.13
2019-8-4 20:00,5.87,0,5.533333,853.3,86.09,0
2019-8-4 20:15,0.27,0,0.133333,853.3,86.46,0
2019-8-4 20:30,0,0,0,853.3,88.17,0
2019-8-4 20:45,0,0,0,853.3,85.28,0
2019-8-4 21:00,0,0,0,853.76,77.22,0
2019-8-4 21:15,0,0,0,854.45,75.83,0
2019-8-4 21:30,0,0,0,854.45,84.77,0
2019-8-4 21:45,0,0,0,854.45,80.93,0
2019-8-4 22:00,0,0,0,854.45,78.45,0
2019-8-4 22:15,0,0,0,854.45,78.62,0
2019-8-4 22:30,0,0,0,854.45,87.4,0
2019-8-4 22:45,0,0,0,854.45,80.66,0
2019-8-4 23:00,0,0,0,854.45,71.98,0
2019-8-4 23:15,0,0,0,854.45,73.38,0
2019-8-4 23:30,0,0,0,854.45,78.66,0
2019-8-4 23:45,0,0,0,854.45,80.32,0
2019-8-5 0:00,0,0,0,854.78,79.22,0
2019-8-5 0:15,0,0,0,855.6,78.87,0
2019-8-5 0:30,0,0,0,854.6,77.23,0
2019-8-5 0:45,0,0,0,854.45,79.61,0
2019-8-5 1:00,0,0,0,854.53,80.7,0
2019-8-5 1:15,0,0,0,854.45,80.8,0
2019-8-5 1:30,0,0,0,854.45,79.33,0
2019-8-5 1:45,0,0,0,854.45,77.14,0
2019-8-5 2:00,0,0,0,854.45,76.6,0
2019-8-5 2:15,0,0,0,854.45,75.97,0
2019-8-5 2:30,0,0,0,854.45,75.74,0
2019-8-5 2:45,0,0,0,854.45,75.68,0
2019-8-5 3:00,0,0,0,854.45,75.2,0
2019-8-5 3:15,0,0,0,854.45,74.91,0
2019-8-5 3:30,0,0,0,854.45,76.02,0
2019-8-5 3:45,0,0,0,854.45,84.4,0
2019-8-5 4:00,0,0,0,854.45,88.05,0
2019-8-5 4:15,0,0,0,854.45,91.85,0
2019-8-5 4:30,0,0,0,854.45,93.89,0
2019-8-5 4:45,0,0,0,854.45,95.46,0
2019-8-5 5:00,0,0,0,854.45,94.94,0
2019-8-5 5:15,0,0,0,854.45,94.82,0
2019-8-5 5:30,0,0,0,854.45,94.65,0
2019-8-5 5:45,0,0,0,854.45,95.08,0
2019-8-5 6:00,0,0,0.133333,854.45,95.72,0
2019-8-5 6:15,0,0,0,854.45,95.91,0
2019-8-5 6:30,0,0,0,854.45,95.77,0
2019-8-5 6:45,0,0,0,854.45,95.03,0
2019-8-5 7:00,3.6,0,3.933333,854.45,94.16,0
2019-8-5 7:15,10.4,0,10.933333,854.45,93.55,0
2019-8-5 7:30,17.73,0,17.933333,854.45,92.34,0
2019-8-5 7:45,21.2,0,21.6,854.53,90.86,0.14
2019-8-5 8:00,21.6,0,21.4,855.29,90.44,0.04
2019-8-5 8:15,18.13,0,18.333333,855.6,94.14,0.18
2019-8-5 8:30,20.53,0,20.6,855.6,95.34,0.5
2019-8-5 8:45,23.07,0,23.933333,855.6,95.87,0.61
2019-8-5 9:00,61.6,0,62.533333,855.6,96.28,1.4
2019-8-5 9:15,72.93,0,73.533333,855.6,96.28,1.74
2019-8-5 9:30,159.2,0,161.133333,855.6,95.42,4.25
2019-8-5 9:45,312.53,1.6,314.333333,855.6,93.1,8.13
2019-8-5 10:00,353.13,0.466667,356.333333,855.6,92.31,9.03
2019-8-5 10:15,250.67,0.666667,252.6,855.6,91.4,7.38
2019-8-5 10:30,282.6,6,278.8,855.6,89.99,7.33
2019-8-5 10:45,533.33,93.666667,464.866667,855.6,88.51,12.69
2019-8-5 11:00,698.07,193.333333,536.333333,855.6,84.16,16.3
2019-8-5 11:15,717.6,227,523.066667,855.6,77.47,16.83
2019-8-5 11:30,435.2,4.6,433.133333,855.6,76.06,11.98
2019-8-5 11:45,420.6,1.533333,422.6,855.6,75.62,10.59
2019-8-5 12:00,482.27,7,480.066667,855.6,77.46,11.83
2019-8-5 12:15,452.4,0.8,454.733333,855.6,76.91,11.74
2019-8-5 12:30,665.53,59.333333,613.066667,855.6,75.62,15.89
2019-8-5 12:45,546.53,8.066667,542.133333,855.6,72.54,13.04
2019-8-5 13:00,537.33,10.666667,530.466667,855.6,67.93,13.72
2019-8-5 13:15,728.73,97.333333,627.933333,855.6,68.07,17.45
2019-8-5 13:30,853.67,173,677.133333,855.6,65.12,19.78
2019-8-5 13:45,706.6,74,633.2,854.83,63.44,16.67
2019-8-5 14:00,708.13,157.533333,547.4,854.45,62.44,17.2
2019-8-5 14:15,636.93,100.066667,554.733333,854.45,59.13,15.75
2019-8-5 14:30,453.47,27.133333,424.6,854.45,59.72,10.42
2019-8-5 14:45,312.2,1.4,313.866667,854.45,62.42,7.52
2019-8-5 15:00,293.13,0.8,294.8,854.45,59.85,7.3
2019-8-5 15:15,451.53,24.733333,431.533333,854.45,56.71,10.89
2019-8-5 15:30,348.6,5.2,345.533333,853.38,55.08,8.52
2019-8-5 15:45,333.73,23.4,317.533333,853.3,55.58,7.97
2019-8-5 16:00,552,266,340.533333,853.3,56.69,12.91
2019-8-5 16:15,267,1,268.466667,853.3,56.56,6.47
2019-8-5 16:30,284.93,0.866667,287.733333,853.3,57.27,7.03
2019-8-5 16:45,232.13,0.4,234.333333,853.3,54.62,5.62
2019-8-5 17:00,233.2,1.066667,236.2,853.3,55.94,6
2019-8-5 17:15,175.47,0.8,177.266667,853.3,56.77,4.45
2019-8-5 17:30,182.27,26.866667,171.6,853.3,57.59,4.39
2019-8-5 17:45,264.27,16.6,255.933333,853.3,56.73,5.76
2019-8-5 18:00,194.87,65.333333,167.4,853.3,55.93,3.53
2019-8-5 18:15,463.33,635.466667,207.333333,853.3,54.4,9.13
2019-8-5 18:30,356.4,419.666667,210.333333,853.3,54.75,7
2019-8-5 18:45,306.33,455.4,174.533333,853.3,54.92,5.49
2019-8-5 19:00,243.87,501.133333,124.133333,853.3,55.62,4.06
2019-8-5 19:15,145.53,368.933333,77.733333,853.3,57.09,2.09
2019-8-5 19:30,73.2,150.133333,51.066667,853.3,58.97,1.3
2019-8-5 19:45,19.4,13.266667,17.8,853.3,59.74,0.23
2019-8-5 20:00,4.07,0,3.666667,853.45,61.25,0
2019-8-5 20:15,1,0,0,854.45,62.56,0
2019-8-5 20:30,1,0,0,854.45,62.12,0
2019-8-5 20:45,1,0,0,854.45,64.15,0
2019-8-5 21:00,1,0,0,854.45,65.53,0
2019-8-5 21:15,1,0,0,854.45,66.33,0
2019-8-5 21:30,1,0,0,854.45,65.11,0
2019-8-5 21:45,1,0,0,854.45,64.36,0
2019-8-5 22:00,1,0,0,854.6,64.11,0
2019-8-5 22:15,1,0,0,855.6,66.8,0
2019-8-5 22:30,1,0,0,855.6,66.86,0
2019-8-5 22:45,1,0,0,855.6,67.58,0
2019-8-5 23:00,1,0,0,855.6,68.21,0
2019-8-5 23:15,1,0,0,855.6,71.98,0
2019-8-5 23:30,1,0,0,855.6,70.18,0
2019-8-5 23:45,1,0,0,855.6,70.98,0
2019-8-6 0:00,1,0,0,855.6,71.89,0
2019-8-6 0:15,1,0,0,855.6,70.68,0
2019-8-6 0:30,1,0,0,855.6,74.02,0
2019-8-6 0:45,1,0,0,855.6,74.06,0
2019-8-6 1:00,1,0,0,855.6,74.61,0
2019-8-6 1:15,1,0,0,855.6,78.51,0
2019-8-6 1:30,1,0,0,854.99,78.56,0
2019-8-6 1:45,1,0,0,854.53,74.53,0
2019-8-6 2:00,1,0,0,854.68,78.34,0
2019-8-6 2:15,1,0,0,854.45,76.91,0
2019-8-6 2:30,1,0,0,854.91,79.1,0
2019-8-6 2:45,1,0,0,854.45,81.88,0
2019-8-6 3:00,1,0,0,854.45,83.41,0
2019-8-6 3:15,1,0,0,854.45,83.76,0
2019-8-6 3:30,1,0,0,854.45,84.33,0
2019-8-6 3:45,1,0,0,854.45,82.94,0
2019-8-6 4:00,1,0,0,854.45,82.49,0
2019-8-6 4:15,1,0,0,854.45,81.92,0
2019-8-6 4:30,1,0,0,854.45,79.77,0
2019-8-6 4:45,1,0,0,854.45,78.92,0
2019-8-6 5:00,1,0,0,854.45,79.49,0
2019-8-6 5:15,1,0,0,854.45,79.37,0
2019-8-6 5:30,1,0,0,854.45,80.39,0
2019-8-6 5:45,1,0,0,854.45,85.74,0
2019-8-6 6:00,1,0,0,854.45,87.66,0
2019-8-6 6:15,1,0,0,854.45,90.45,0
2019-8-6 6:30,1,0,0,854.53,89.95,0
2019-8-6 6:45,1,0,0.066667,854.45,88.63,0
2019-8-6 7:00,1.4,0,2,854.91,91.95,0
2019-8-6 7:15,4.33,0,4.8,855.22,89.95,0
2019-8-6 7:30,12.33,0,12.066667,855.6,89.28,0
2019-8-6 7:45,11,0,10.866667,855.6,90.11,0
2019-8-6 8:00,15.8,0,16.666667,855.6,90.42,0.04
2019-8-6 8:15,33.67,0,34.8,855.6,92.48,0.65
2019-8-6 8:30,53.8,0,55.2,855.6,93.6,1.07
2019-8-6 8:45,85.53,0.066667,86.8,855.6,95.26,1.84
2019-8-6 9:00,121.67,0.133333,123.466667,855.6,95.24,2.86
2019-8-6 9:15,130.33,0,131.066667,855.6,93.88,3.21
2019-8-6 9:30,103.8,0,105.2,855.6,94.28,2.5
2019-8-6 9:45,189.53,0,191.6,855.6,89.09,4.43
2019-8-6 10:00,234,0,236.666667,855.6,83.33,5.54
2019-8-6 10:15,383.27,0.733333,385.8,855.6,77.97,9.31
2019-8-6 10:30,631,262.466667,428.2,855.6,86.25,15.18
2019-8-6 10:45,844.73,568.933333,379.2,855.6,76.25,19.68
2019-8-6 11:00,772.87,384.133333,451.4,855.6,73.07,17.89
2019-8-6 11:15,691.87,206.866667,512.133333,855.6,73.1,17.04
2019-8-6 11:30,663.33,147.733333,530.466667,855.6,72.39,15.58
2019-8-6 11:45,666.4,173.866667,515.133333,855.6,70.55,15.75
2019-8-6 12:00,669.8,106.066667,576.8,855.6,68.49,16.31
2019-8-6 12:15,466,18.466667,448.866667,855.6,68.33,11.43
2019-8-6 12:30,570.67,57.6,522.266667,855.6,68.32,13.85
2019-8-6 12:45,1117,687.8,446.8,855.6,67.16,24.71
2019-8-6 13:00,590.47,128.866667,452.133333,855.14,66.4,12
2019-8-6 13:15,255.6,5.2,250.866667,854.91,65.92,6.78
2019-8-6 13:30,442.53,28.4,418.466667,854.45,67.86,11.31
2019-8-6 13:45,537.73,38.266667,497.666667,854.45,69,14.36
2019-8-6 14:00,435.93,38,397.266667,854.45,70.75,9.51
2019-8-6 14:15,501,33.933333,469.466667,854.45,70.89,13.47
2019-8-6 14:30,1094.33,819.933333,299.8,854.45,65.95,25.49
2019-8-6 14:45,1026.8,909.4,160,853.99,58.24,23.25
2019-8-6 15:00,1003.53,892.2,170.933333,853.3,56.13,22.41
2019-8-6 15:15,567.13,163.466667,403.6,853.3,58.54,12.49
2019-8-6 15:30,622.93,167,483.666667,853.3,59.25,15.52
2019-8-6 15:45,456.07,158.266667,322,853.3,58.49,11.03
2019-8-6 16:00,207.13,1.066667,209.066667,853.3,59.76,5.54
2019-8-6 16:15,162.2,0.4,163.933333,853.3,60.67,4.59
2019-8-6 16:30,123.67,0.133333,124.733333,853.3,62.96,3.61
2019-8-6 16:45,86.2,0,86.666667,853.3,64.37,2.47
2019-8-6 17:00,70.73,0,71.2,853.3,65.91,1.83
2019-8-6 17:15,90.87,0,92.2,853.3,67.02,2.17
2019-8-6 17:30,117,0,118.8,853.3,63.73,2.74
2019-8-6 17:45,100.73,0,101.733333,853.3,63.33,2.35
2019-8-6 18:00,75,0,75.333333,853.3,65.1,1.67
2019-8-6 18:15,61.13,0.066667,61.466667,853.3,73.26,1.26
2019-8-6 18:30,55.93,0.933333,56.8,853.3,79.09,1.13
2019-8-6 18:45,52.07,0.2,52.466667,853.3,89.61,1.03
2019-8-6 19:00,37.13,0,37.266667,854.14,92.4,0.72
2019-8-6 19:15,21.93,0,22.2,854.45,92.92,0.22
2019-8-6 19:30,14.2,0,14,854.45,91.13,0
2019-8-6 19:45,11.4,0,11.066667,854.45,90.38,0
2019-8-6 20:00,3,0,2.533333,854.45,90.93,0
2019-8-6 20:15,1,0,0,854.45,90.23,0
2019-8-6 20:30,1,0,0,854.45,89.62,0
2019-8-6 20:45,1,0,0,854.45,88.05,0
2019-8-6 21:00,1,0,0,854.45,84.89,0
2019-8-6 21:15,1,0,0,855.45,83.78,0
2019-8-6 21:30,1,0,0,855.6,83.83,0
2019-8-6 21:45,1,0,0,855.6,84.29,0
2019-8-6 22:00,1,0,0,855.6,86.46,0
2019-8-6 22:15,1,0,0,855.6,91,0
2019-8-6 22:30,1,0,0,855.6,88.88,0
2019-8-6 22:45,1,0,0,855.6,93.7,0
2019-8-6 23:00,1,0,0,855.6,95.8,0
2019-8-6 23:15,1,0,0,855.6,96,0
2019-8-6 23:30,1,0,0,855.6,96.26,0
2019-8-6 23:45,1,0,0,855.6,96.76,0
2019-8-7 0:00,1,0,0,855.6,96.95,0
2019-8-7 0:15,1,0,0,855.6,97.05,0
2019-8-7 0:30,1,0,0,855.6,97.08,0
2019-8-7 0:45,1,0,0,855.6,97.31,0
2019-8-7 1:00,1,0,0,855.6,97.4,0
2019-8-7 1:15,1,0,0,855.6,97.43,0
2019-8-7 1:30,1,0,0,855.6,96.47,0
2019-8-7 1:45,1,0,0,855.6,96.05,0
2019-8-7 2:00,1,0,0,855.6,96.67,0
2019-8-7 2:15,1,0,0,855.6,96.94,0
2019-8-7 2:30,1,0,0,855.45,96.97,0
2019-8-7 2:45,1,0,0,854.53,96.81,0
2019-8-7 3:00,1,0,0,854.45,96.27,0
2019-8-7 3:15,1,0,0,854.45,96.73,0
2019-8-7 3:30,1,0,0,854.45,97.02,0
2019-8-7 3:45,1,0,0,854.45,97.22,0
2019-8-7 4:00,1,0,0,854.45,97.22,0
2019-8-7 4:15,1,0,0,854.45,97.21,0
2019-8-7 4:30,1,0,0,854.45,97.28,0
2019-8-7 4:45,1,0,0,854.45,97.23,0
2019-8-7 5:00,1,0,0,854.45,97.39,0
2019-8-7 5:15,1,0.333333,0.666667,854.45,97.34,0
2019-8-7 5:30,1,0,0.266667,854.45,94.99,0
2019-8-7 5:45,1,0,0,854.45,94.03,0
2019-8-7 6:00,1,0,0,854.45,93.35,0
2019-8-7 6:15,1,0,0,854.45,95.3,0
2019-8-7 6:30,1,0,0.2,854.45,96.13,0
2019-8-7 6:45,5.27,0,0,855.45,95.38,0
2019-8-7 7:00,10.73,0,10.6,855.37,93.88,0
2019-8-7 7:15,9,0,10,854.91,93.74,0
2019-8-7 7:30,9.53,0,10.333333,855.6,94.03,0
2019-8-7 7:45,13.27,0,14.066667,855.6,94.64,0
2019-8-7 8:00,18.33,0,19.4,855.6,94.85,0.12
2019-8-7 8:15,22.87,0,23.733333,855.6,96.22,0.41
2019-8-7 8:30,31,0,32.2,855.6,96.55,0.6
2019-8-7 8:45,39.93,0,40.6,855.6,96.62,0.88
2019-8-7 9:00,42.53,0,43.666667,855.6,96.89,0.97
2019-8-7 9:15,53.47,0,54.266667,855.6,97.1,1.23
2019-8-7 9:30,67.33,0,68.533333,855.6,97.29,1.57
2019-8-7 9:45,93.33,0,94.6,856.37,97.54,2.24
2019-8-7 10:00,121.8,0,123.6,856.75,97.71,3.11
2019-8-7 10:15,156.87,0,158.733333,856.75,97.85,4.24
2019-8-7 10:30,191.87,0,193.866667,856.75,97.82,4.97
2019-8-7 10:45,225.07,0.2,226.933333,856.75,97.79,5.77
2019-8-7 11:00,505.27,16.133333,494.866667,856.75,97.33,11.83
2019-8-7 11:15,677,48.866667,635.466667,856.75,94.51,16.07
2019-8-7 11:30,475.33,3.4,476.066667,856.75,89.79,11.45
2019-8-7 11:45,413.47,0.8,415.466667,856.75,87.85,10.23
2019-8-7 12:00,490.33,0.466667,494.2,856.75,85.34,12.1
2019-8-7 12:15,576.87,20.933333,561.266667,856.21,83.22,14.26
2019-8-7 12:30,648.27,15.933333,635.8,855.6,78.84,15.17
2019-8-7 12:45,841.33,118.533333,730.133333,855.6,75.1,17.48
2019-8-7 13:00,803.8,84.066667,720,855.6,70.68,17.19
2019-8-7 13:15,786.07,75.2,717.266667,855.6,70,18.98
2019-8-7 13:30,946.27,191.4,756.466667,855.6,66.38,20.65
2019-8-7 13:45,733.93,77.133333,658.266667,855.6,64.35,17.55
2019-8-7 14:00,561,20.6,537.933333,855.45,66.27,13.27
2019-8-7 14:15,542.47,2.533333,544.2,854.45,68.09,13.74
2019-8-7 14:30,827.8,184.866667,649.266667,854.45,69.56,17.7
2019-8-7 14:45,560.07,26.8,535.4,854.45,68.75,13.36
2019-8-7 15:00,461.6,2.8,461.133333,854.45,68.2,11.02
2019-8-7 15:15,458.53,1.466667,460.066667,854.45,65.01,10.69
2019-8-7 15:30,402.8,1,404.133333,854.3,63.35,9.49
2019-8-7 15:45,413.87,1.6,416.066667,853.3,61.78,10.32
2019-8-7 16:00,505.93,10.666667,500.4,853.3,60.18,12.25
2019-8-7 16:15,646.67,245.933333,457.266667,853.3,60.26,14.87
2019-8-7 16:30,570.2,463.733333,223.4,853.3,58.27,16.39
2019-8-7 16:45,540.07,526.333333,173.866667,853.3,58.72,14.23
2019-8-7 17:00,709.53,722.8,236.4,853.3,56.9,15.58
2019-8-7 17:15,594,508.4,283.4,853.3,56.38,13.36
2019-8-7 17:30,411.73,248.8,269.2,853.3,57.85,10.07
2019-8-7 17:45,307.93,88.266667,261.066667,852.53,58.74,7.2
2019-8-7 18:00,182.6,11.4,178.333333,852.15,58.97,4.4
2019-8-7 18:15,160.2,4.6,159.533333,852.15,60.72,3.61
2019-8-7 18:30,103,0.866667,104.066667,852.61,64.37,2.45
2019-8-7 18:45,48.33,22.933333,42.266667,853.3,66.82,0.82
2019-8-7 19:00,67.53,0.4,68.533333,853.3,68.81,1.09
2019-8-7 19:15,73.07,24.6,69.6,853.3,70.22,1.32
2019-8-7 19:30,52.67,0,52.933333,853.3,68.25,1.06
2019-8-7 19:45,22.8,0.066667,22.8,853.3,76.28,0.22
2019-8-7 20:00,4.67,0,4.2,853.3,78.95,0
2019-8-7 20:15,0,0,0,853.3,76.76,0
2019-8-7 20:30,0,0,0,853.3,76.31,0
2019-8-7 20:45,0,0,0,853.3,75.43,0
2019-8-7 21:00,0,0,0,853.3,77.4,0
2019-8-7 21:15,0,0,0,853.3,76.79,0
2019-8-7 21:30,0,0,0,853.3,80.94,0
2019-8-7 21:45,0,0,0,853.61,77.69,0
2019-8-7 22:00,0,0,0,854.45,76.91,0
2019-8-7 22:15,0,0,0,854.45,78.25,0
2019-8-7 22:30,0,0,0,854.45,79.55,0
2019-8-7 22:45,0,0,0,854.45,76.27,0
2019-8-7 23:00,0,0,0,854.45,76.83,0
2019-8-7 23:15,0,0,0,854.45,75.62,0
2019-8-7 23:30,0,0,0,854.45,73.7,0
2019-8-7 23:45,0,0,0,854.45,77.35,0
2019-8-8 0:00,0,0,0,854.45,81.2,0
2019-8-8 0:15,0,0,0,854.45,81.87,0
2019-8-8 0:30,0,0,0,854.45,84.63,0
2019-8-8 0:45,0,0,0,854.45,85.46,0
2019-8-8 1:00,0,0,0,854.45,81.85,0
2019-8-8 1:15,0,0,0,854.45,85.56,0
2019-8-8 1:30,0,0,0,854.45,89.19,0
2019-8-8 1:45,0,0,0,854.45,93.07,0
2019-8-8 2:00,0,0,0,854.45,93.44,0
2019-8-8 2:15,0,0,0,854.45,90.99,0
2019-8-8 2:30,0,0,0,854.45,83.2,0
2019-8-8 2:45,0,0,0,854.45,82.22,0
2019-8-8 3:00,0,0,0,853.68,84.86,0
2019-8-8 3:15,0,0,0,853.3,86.53,0
2019-8-8 3:30,0,0,0,853.3,85.97,0
2019-8-8 3:45,0,0,0,853.3,84.37,0
2019-8-8 4:00,0,0,0,853.3,89.99,0
2019-8-8 4:15,0,0,0,853.3,94.46,0
2019-8-8 4:30,0,0,0,853.3,95.34,0
2019-8-8 4:45,0,0,0,853.3,95.17,0
2019-8-8 5:00,0,0,0,853.3,91.81,0
2019-8-8 5:15,0,0,0,853.3,84.81,0
2019-8-8 5:30,0,0,0,853.3,82.68,0
2019-8-8 5:45,0,0,0,853.3,81.59,0
2019-8-8 6:00,0,0,0,853.3,81.15,0
2019-8-8 6:15,0,0,0,853.3,85.54,0
2019-8-8 6:30,0,0,0,853.3,87.08,0
2019-8-8 6:45,0.13,0,0,853.3,87.87,0
2019-8-8 7:00,5.07,0,5.6,853.53,89.39,0
2019-8-8 7:15,13.87,0,14.466667,854.45,92.71,0
2019-8-8 7:30,23.6,0,24.533333,854.45,94.99,0.31
2019-8-8 7:45,34,0,34.6,854.45,95.67,0.66
2019-8-8 8:00,36.27,0,36.866667,854.45,95.61,0.75
2019-8-8 8:15,43.2,0,44.2,854.45,94.24,0.96
2019-8-8 8:30,64.93,0,66.266667,854.45,92.82,1.32
2019-8-8 8:45,59.2,0,59.533333,854.83,91.72,1.16
2019-8-8 9:00,62.13,0,62.933333,855.6,90.64,1.39
2019-8-8 9:15,78.13,0,79.333333,855.6,90.1,1.99
2019-8-8 9:30,92.13,0,93.933333,855.6,91.37,2.4
2019-8-8 9:45,128.67,0,130.866667,855.6,91.83,3.29
2019-8-8 10:00,202.27,0.533333,205.133333,855.6,91.59,5.36
2019-8-8 10:15,317.2,0.133333,321.133333,855.6,90.98,8.06
2019-8-8 10:30,315.87,0.133333,318.4,855.6,88,8.41
2019-8-8 10:45,365.8,0.133333,368.333333,855.6,85.04,9.24
2019-8-8 11:00,309.13,0.666667,312,855.6,82.87,8.52
2019-8-8 11:15,418.8,3,418.733333,855.6,81.57,10.53
2019-8-8 11:30,731.4,111.333333,635,855.6,76.83,16.72
2019-8-8 11:45,532,55.466667,480.933333,855.6,73.52,13.91
2019-8-8 12:00,1143.8,683.533333,506,855.6,68.77,24.74
2019-8-8 12:15,716.93,97,622.933333,854.76,65.15,17.21
2019-8-8 12:30,629.07,8.133333,624.333333,854.45,62.67,15.45
2019-8-8 12:45,782.2,66.666667,719.333333,854.45,59.82,17.85
2019-8-8 13:00,818.87,87.6,735.533333,854.45,60.13,18.57
2019-8-8 13:15,709.73,35,676.933333,854.45,59.09,16.73
2019-8-8 13:30,683.8,85.266667,601.333333,854.45,57.14,16.63
2019-8-8 13:45,802.47,195.466667,602.533333,854.22,55.6,16.57
2019-8-8 14:00,570.87,53.066667,523.266667,853.3,60.2,15.84
2019-8-8 14:15,491.73,3.333333,491.266667,853.3,60.66,12.34
2019-8-8 14:30,651.53,69.133333,584.8,853.3,58.29,16.31
2019-8-8 14:45,749.47,113,642.666667,853.3,57.52,17.11
2019-8-8 15:00,594.93,29.733333,570.133333,852.84,56.46,15.46
2019-8-8 15:15,1019.93,517.466667,550.466667,852.15,56.13,22.39
2019-8-8 15:30,683.27,77.2,619.933333,852.15,53.27,16.19
2019-8-8 15:45,873.27,289.933333,627.8,852.15,50.61,19.42
2019-8-8 16:00,746.93,236.8,542.2,852.15,50.25,15.55
2019-8-8 16:15,483.4,10.066667,477.8,852.15,54.99,11.21
2019-8-8 16:30,541.47,53.6,502.066667,852.15,56.05,13.8
2019-8-8 16:45,566.07,127.2,477.266667,851.23,56.06,12.71
2019-8-8 17:00,715.8,465.066667,424.266667,851,53.85,15.84
2019-8-8 17:15,546.4,323.333333,347.8,851,54.16,14.17
2019-8-8 17:30,618.8,820.933333,166.8,851,56.64,13.79
2019-8-8 17:45,444.33,661.866667,109.8,851,55.92,9.27
2019-8-8 18:00,406.6,629.733333,126.4,851,56.07,8.84
2019-8-8 18:15,443.2,711.066667,159.733333,851,55.74,8.51
2019-8-8 18:30,247.73,181.733333,183.866667,851,55.33,5.45
2019-8-8 18:45,163,89,137.933333,851,55.39,3.35
2019-8-8 19:00,97.67,3.266667,97,851,55.53,2.12
2019-8-8 19:15,59.8,0.066667,60.133333,851.69,56.28,1.35
2019-8-8 19:30,25.53,3,25.066667,852.15,56.9,0.43
2019-8-8 19:45,9.4,0,9.066667,852.15,58.09,0
2019-8-8 20:00,2.6,0,2.066667,852.15,57.92,0
2019-8-8 20:15,1,0,0,852.15,59.13,0
2019-8-8 20:30,1,0,0,852.53,61.08,0
2019-8-8 20:45,1,0,0,853.3,62.54,0
2019-8-8 21:00,1,0,0,853.3,61.64,0
2019-8-8 21:15,1,0,0,853.3,59.83,0
2019-8-8 21:30,1,0,0,853.3,60.06,0
2019-8-8 21:45,1,0,0,853.3,59.73,0
2019-8-8 22:00,1,0,0,853.3,60.24,0
2019-8-8 22:15,1,0,0,854.3,59.84,0
2019-8-8 22:30,1,0,0,854.45,57.95,0
2019-8-8 22:45,1,0,0,854.45,56.79,0
2019-8-8 23:00,1,0,0,854.45,55.76,0
2019-8-8 23:15,1,0,0,854.45,55.1,0
2019-8-8 23:30,1,0,0,854.45,54.94,0
2019-8-8 23:45,1,0,0,854.45,55.25,0
2019-8-9 0:00,1,0,0,854.45,54.86,0
2019-8-9 0:15,1,0,0,854.45,57.03,0
2019-8-9 0:30,1,0,0,854.45,58.51,0
2019-8-9 0:45,1,0,0,854.45,63.46,0
2019-8-9 1:00,1,0,0,854.45,63.64,0
2019-8-9 1:15,1,0,0,854.45,62.13,0
2019-8-9 1:30,1,0,0,854.45,64.41,0
2019-8-9 1:45,1,0,0,854.45,66.33,0
2019-8-9 2:00,1,0,0,854.45,66.94,0
2019-8-9 2:15,1,0,0,854.45,69.19,0
2019-8-9 2:30,1,0,0,854.45,68.84,0
2019-8-9 2:45,1,0,0,854.45,70.8,0
2019-8-9 3:00,1,0,0,854.45,73.47,0
2019-8-9 3:15,1,0,0,854.45,76.6,0
2019-8-9 3:30,1,0,0,854.45,75.8,0
2019-8-9 3:45,1,0,0,854.45,72.66,0
2019-8-9 4:00,1,0,0,854.45,69.86,0
2019-8-9 4:15,1,0,0,854.45,69.33,0
2019-8-9 4:30,1,0,0,854.45,71.84,0
2019-8-9 4:45,1,0,0,854.45,79.6,0
2019-8-9 5:00,1,0,0,854.45,80.69,0
2019-8-9 5:15,1,0,0,854.45,81.95,0
2019-8-9 5:30,1,0.333333,0,854.45,78.87,0
2019-8-9 5:45,1,0,0,854.45,78.37,0
2019-8-9 6:00,1,0,0,854.45,80.31,0
2019-8-9 6:15,1,0,0,854.45,82.06,0
2019-8-9 6:30,1,0,0,854.45,85.04,0
2019-8-9 6:45,2.47,0,2.333333,854.45,85.45,0
2019-8-9 7:00,7.93,0,8.733333,854.45,86.84,0
2019-8-9 7:15,11.8,0,12.666667,854.45,87.4,0
2019-8-9 7:30,16.73,0,17.533333,854.45,87.83,0.06
2019-8-9 7:45,42.73,0,43.933333,854.45,87.58,0.83
2019-8-9 8:00,51.13,0,52.266667,854.45,86.18,1
2019-8-9 8:15,48.6,0,49.333333,854.6,84.85,1.01
2019-8-9 8:30,63.53,0,65.266667,855.6,84.5,1.41
2019-8-9 8:45,114.73,0,117.066667,855.6,84.51,2.77
2019-8-9 9:00,162.47,0,165.533333,855.6,83.04,4.21
2019-8-9 9:15,203.93,0,206.466667,855.6,81.77,5.49
2019-8-9 9:30,242.4,2.6,242.466667,855.6,79.8,6.65
2019-8-9 9:45,340.93,28.4,323.666667,855.6,79.02,9.99
2019-8-9 10:00,364.93,117.933333,287.733333,855.6,78.54,9.37
2019-8-9 10:15,441.27,94.133333,372.333333,855.6,76.79,11.28
2019-8-9 10:30,389.4,26.133333,372.666667,855.6,76.25,9.06
2019-8-9 10:45,559.67,105.533333,476.8,855.6,74.91,15.15
2019-8-9 11:00,406.33,30.4,379.066667,855.6,75.14,9.53
2019-8-9 11:15,234.07,0.2,235.933333,855.6,75.73,5.95
2019-8-9 11:30,193.2,0,194.4,855.6,76.07,4.99
